identifier,name,size,length,url,collection,title,mediatype,year,description,subject
opioids_mzhh0257,mzhh0257-0004.ia.mp4,833211376,4177.46,https://archive.org/download/opioids_mzhh0257/mzhh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0004.mp4,833211376,4177.46,https://archive.org/download/opioids_mzhh0257/mzhh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0005.ia.mp4,290115684,1454.95,https://archive.org/download/opioids_mzhh0257/mzhh0257-0005.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0005.mp4,290115684,1454.95,https://archive.org/download/opioids_mzhh0257/mzhh0257-0005.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0006.ia.mp4,650642377,3262.75,https://archive.org/download/opioids_mzhh0257/mzhh0257-0006.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0006.mp4,650642377,3262.75,https://archive.org/download/opioids_mzhh0257/mzhh0257-0006.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0007.ia.mp4,684748994,3434.2,https://archive.org/download/opioids_mzhh0257/mzhh0257-0007.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0007.mp4,684748994,3434.2,https://archive.org/download/opioids_mzhh0257/mzhh0257-0007.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0008.ia.mp4,59498095,297.9,https://archive.org/download/opioids_mzhh0257/mzhh0257-0008.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0008.mp4,59498095,297.9,https://archive.org/download/opioids_mzhh0257/mzhh0257-0008.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_yzhh0257,yzhh0257-0001.ia.mp4,896631590,3677.41,https://archive.org/download/opioids_yzhh0257/yzhh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2020,Deposition of Matthew Harbaugh in Staubus et al v Purdue Pharma LP et al; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_yzhh0257,yzhh0257-0001.mp4,896631590,3677.41,https://archive.org/download/opioids_yzhh0257/yzhh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2020,Deposition of Matthew Harbaugh in Staubus et al v Purdue Pharma LP et al; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_yzhh0257,yzhh0257-0002.ia.mp4,1061062039,4352.08,https://archive.org/download/opioids_yzhh0257/yzhh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2020,Deposition of Matthew Harbaugh in Staubus et al v Purdue Pharma LP et al; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_yzhh0257,yzhh0257-0002.mp4,1061062039,4352.08,https://archive.org/download/opioids_yzhh0257/yzhh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2020,Deposition of Matthew Harbaugh in Staubus et al v Purdue Pharma LP et al; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_yzhh0257,yzhh0257-0003.ia.mp4,961094095,3940.38,https://archive.org/download/opioids_yzhh0257/yzhh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2020,Deposition of Matthew Harbaugh in Staubus et al v Purdue Pharma LP et al; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_yzhh0257,yzhh0257-0003.mp4,961094095,3940.38,https://archive.org/download/opioids_yzhh0257/yzhh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2020,Deposition of Matthew Harbaugh in Staubus et al v Purdue Pharma LP et al; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_yzhh0257,yzhh0257-0004.ia.mp4,1601591192,6569.53,https://archive.org/download/opioids_yzhh0257/yzhh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2020,Deposition of Matthew Harbaugh in Staubus et al v Purdue Pharma LP et al; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_yzhh0257,yzhh0257-0004.mp4,1601591192,6569.53,https://archive.org/download/opioids_yzhh0257/yzhh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2020,Deposition of Matthew Harbaugh in Staubus et al v Purdue Pharma LP et al; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
tobacco_lphh0225,tobacco_lphh0225.mp4,1260931233,7001.41,https://archive.org/download/tobacco_lphh0225/tobacco_lphh0225.mp4,"industry-archives,newsandpublicaffairs",movies,IN THE CIRCUIT COURT OF THE 11TH JUDICIAL CIRCUIT IN AND FOR DADE COUNTY FLORIDA. CASE NO. 94-08273 CA (20). HOWARD A. ENGLE M.D. VS. R.J. REYNOLDS TOBACCO COMPANY. DEPOSITION OF DR. ALEXANDER SPEARS III. DVD 1 OF 3 (part a).,1997,N,"tobacco, cigarette,<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>"
tobacco_zek52b00_201402,zek52b00-2.mp4,168468614,1620.03,https://archive.org/download/tobacco_zek52b00_201402/zek52b00-2.mp4,"industry-archives,newsandpublicaffairs",movies,tobacco_zek52b00,,"IN THE CIRCUIT COURT OF JACKSON COUNTY, MISSOURI AT INDEPENDENCE. CARL 
R. ROACH, PLAINTIFF, VS. BROWN &amp; WILLIAMSON TOBACCO CORPORATION, ET 
AL., DEFENDANTS. VIDEOTAPED DEPOSITION OF BRAD W. ZABEL GREENSBORO, 
NORTH CAROLINA JANUARY 8, 2002 (20020108).","tobacco, cigarette"
tobacco_zek52b00_201402,zek52b00-3.mp4,135216792,1299.0,https://archive.org/download/tobacco_zek52b00_201402/zek52b00-3.mp4,"industry-archives,newsandpublicaffairs",movies,tobacco_zek52b00,,"IN THE CIRCUIT COURT OF JACKSON COUNTY, MISSOURI AT INDEPENDENCE. CARL 
R. ROACH, PLAINTIFF, VS. BROWN &amp; WILLIAMSON TOBACCO CORPORATION, ET 
AL., DEFENDANTS. VIDEOTAPED DEPOSITION OF BRAD W. ZABEL GREENSBORO, 
NORTH CAROLINA JANUARY 8, 2002 (20020108).","tobacco, cigarette"
tobacco_zek52b00_201402,zek52b00-4.mp4,171123016,1640.1,https://archive.org/download/tobacco_zek52b00_201402/zek52b00-4.mp4,"industry-archives,newsandpublicaffairs",movies,tobacco_zek52b00,,"IN THE CIRCUIT COURT OF JACKSON COUNTY, MISSOURI AT INDEPENDENCE. CARL 
R. ROACH, PLAINTIFF, VS. BROWN &amp; WILLIAMSON TOBACCO CORPORATION, ET 
AL., DEFENDANTS. VIDEOTAPED DEPOSITION OF BRAD W. ZABEL GREENSBORO, 
NORTH CAROLINA JANUARY 8, 2002 (20020108).","tobacco, cigarette"
tobacco_zek52b00_201402,zek52b00-5.mp4,173704290,1667.22,https://archive.org/download/tobacco_zek52b00_201402/zek52b00-5.mp4,"industry-archives,newsandpublicaffairs",movies,tobacco_zek52b00,,"IN THE CIRCUIT COURT OF JACKSON COUNTY, MISSOURI AT INDEPENDENCE. CARL 
R. ROACH, PLAINTIFF, VS. BROWN &amp; WILLIAMSON TOBACCO CORPORATION, ET 
AL., DEFENDANTS. VIDEOTAPED DEPOSITION OF BRAD W. ZABEL GREENSBORO, 
NORTH CAROLINA JANUARY 8, 2002 (20020108).","tobacco, cigarette"
tobacco_zek52b00_201402,zek52b00-6.mp4,188703061,1811.65,https://archive.org/download/tobacco_zek52b00_201402/zek52b00-6.mp4,"industry-archives,newsandpublicaffairs",movies,tobacco_zek52b00,,"IN THE CIRCUIT COURT OF JACKSON COUNTY, MISSOURI AT INDEPENDENCE. CARL 
R. ROACH, PLAINTIFF, VS. BROWN &amp; WILLIAMSON TOBACCO CORPORATION, ET 
AL., DEFENDANTS. VIDEOTAPED DEPOSITION OF BRAD W. ZABEL GREENSBORO, 
NORTH CAROLINA JANUARY 8, 2002 (20020108).","tobacco, cigarette"
tobacco_zek52b00_201402,zek52b00.mp4,156509527,1506.91,https://archive.org/download/tobacco_zek52b00_201402/zek52b00.mp4,"industry-archives,newsandpublicaffairs",movies,tobacco_zek52b00,,"IN THE CIRCUIT COURT OF JACKSON COUNTY, MISSOURI AT INDEPENDENCE. CARL 
R. ROACH, PLAINTIFF, VS. BROWN &amp; WILLIAMSON TOBACCO CORPORATION, ET 
AL., DEFENDANTS. VIDEOTAPED DEPOSITION OF BRAD W. ZABEL GREENSBORO, 
NORTH CAROLINA JANUARY 8, 2002 (20020108).","tobacco, cigarette"
tobacco_pek52b00,pek52b00-2.mp4,177153725,1704.09,https://archive.org/download/tobacco_pek52b00/pek52b00-2.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION: LYNN BEASLEY HOLIDAY WHOLESALE VS. PHILIP MORRIS,2001-06-28,7 parts,"tobacco, cigarette, deposition"
tobacco_pek52b00,pek52b00-3.mp4,187976057,1805.98,https://archive.org/download/tobacco_pek52b00/pek52b00-3.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION: LYNN BEASLEY HOLIDAY WHOLESALE VS. PHILIP MORRIS,2001-06-28,7 parts,"tobacco, cigarette, deposition"
tobacco_pek52b00,pek52b00-4.mp4,171538906,1648.41,https://archive.org/download/tobacco_pek52b00/pek52b00-4.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION: LYNN BEASLEY HOLIDAY WHOLESALE VS. PHILIP MORRIS,2001-06-28,7 parts,"tobacco, cigarette, deposition"
tobacco_pek52b00,pek52b00-5.mp4,192614513,1851.4,https://archive.org/download/tobacco_pek52b00/pek52b00-5.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION: LYNN BEASLEY HOLIDAY WHOLESALE VS. PHILIP MORRIS,2001-06-28,7 parts,"tobacco, cigarette, deposition"
tobacco_pek52b00,pek52b00-6.mp4,201139045,1936.01,https://archive.org/download/tobacco_pek52b00/pek52b00-6.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION: LYNN BEASLEY HOLIDAY WHOLESALE VS. PHILIP MORRIS,2001-06-28,7 parts,"tobacco, cigarette, deposition"
tobacco_pek52b00,pek52b00-7.mp4,175214453,1680.92,https://archive.org/download/tobacco_pek52b00/pek52b00-7.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION: LYNN BEASLEY HOLIDAY WHOLESALE VS. PHILIP MORRIS,2001-06-28,7 parts,"tobacco, cigarette, deposition"
tobacco_pek52b00,pek52b00.mp4,169152026,1624.4,https://archive.org/download/tobacco_pek52b00/pek52b00.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION: LYNN BEASLEY HOLIDAY WHOLESALE VS. PHILIP MORRIS,2001-06-28,7 parts,"tobacco, cigarette, deposition"
tobacco_Vgr07a00,tobacco_vgr07a00.mp4,245291664,2358.96,https://archive.org/download/tobacco_Vgr07a00/tobacco_vgr07a00.mp4,"industry-archives,newsandpublicaffairs",movies,"Trial testimony of RONALD STANLEY FULFORD, January 21, 1999, ENGLE v. R.J. REYNOLDS TOBACCO CORP.",1999-01-21,"The April 30, 1997, deposition of the witness, Chairman and Chief Executive Officer of Liggett and Myers, Inc., was played to the jury. He provided a summary of his educational and professional background. He said that he has occupied his current position since 1996. He explained the relationship between Liggett Group, Inc. and Brooke Group, Limited. He said he believes that cigarettes are addictive. He commented on the cigarette advertisements that Liggett Group used to employ. He offered his views about whether lower-tar cigarettes are safer. The witness had no knowledge about whether the industry adjusted nicotine levels in cigarettes in the 1960s.","tobacco, cigarette, testimony, addiction, advertising, design and manufacture"
tobacco_txb77c00,VTS_01_1_512kb.mp4,40843806,558.53,https://archive.org/download/tobacco_txb77c00/VTS_01_1_512kb.mp4,"industry-archives,newsandpublicaffairs,medicalheritagelibrary",movies,Select Air Checks on Rivers Deposition,1996,"Clips from television news shows about Philip Morris' public relations efforts to discredit Jerome Rivers, a former PM employee who gave a deposition in the Mississippi Medicaid lawsuit about nicotine levels in cigarettes. Some of the segments contain footage shot by Philip Morris; one contains part of a PM video news release.","tobacco , cigarette , whistleblower , legal activity , Medicaid lawsuit , nicotine"
tobacco_mon93a00,Bates_514662482_chunk_2_512kb.mp4,507439581,6985.11,https://archive.org/download/tobacco_mon93a00/Bates_514662482_chunk_2_512kb.mp4,"industry-archives,medicalheritagelibrary,newsandpublicaffairs",movies,"Carl R. Roach, Plaintiff, Vs. Brown & Williamson Tobacco Corporation, Et Al., Defendants. Deposition of Dr. Jeffrey S. Gentry. Winston-Salem, North Carolina [Parts 1-2]",,"Deposition of Dr. Jeffrey S. Gentry in the case of Carl R. Roach v. Brown & Williamson Tobacco Corporation. Gentry answers questions about levels of nicotine in low tar cigarettes,  development of Premier cigarettes, cigarette additives, in particular ammonia and use of Freon in tobacco processing.

<a href=""http://www.archive.org/details/tobacco_mon93a00a"" rel=""nofollow"">Click Here to View Part 1</a>

<a href=""http://www.archive.org/details/tobacco_mon93a00b"" rel=""nofollow"">Click Here to View Part 2</a>","tobacco , cigarette , product development, nicotine, safer cigarette, secondhand smoke, cigarette design, cigarette additive, cigarette ventilation hole, tobacco processing, tobacco industry scientist, laboratory research, tobacco industry lawyer , legal activity , industry sponsored research, cigarette brands, filter, tar, low yield cigarette,  smoker behavior"
tobacco_mon93a00,Bates_514662483_chunk_1_512kb.mp4,464740606,6397.36,https://archive.org/download/tobacco_mon93a00/Bates_514662483_chunk_1_512kb.mp4,"industry-archives,medicalheritagelibrary,newsandpublicaffairs",movies,"Carl R. Roach, Plaintiff, Vs. Brown & Williamson Tobacco Corporation, Et Al., Defendants. Deposition of Dr. Jeffrey S. Gentry. Winston-Salem, North Carolina [Parts 1-2]",,"Deposition of Dr. Jeffrey S. Gentry in the case of Carl R. Roach v. Brown & Williamson Tobacco Corporation. Gentry answers questions about levels of nicotine in low tar cigarettes,  development of Premier cigarettes, cigarette additives, in particular ammonia and use of Freon in tobacco processing.

<a href=""http://www.archive.org/details/tobacco_mon93a00a"" rel=""nofollow"">Click Here to View Part 1</a>

<a href=""http://www.archive.org/details/tobacco_mon93a00b"" rel=""nofollow"">Click Here to View Part 2</a>","tobacco , cigarette , product development, nicotine, safer cigarette, secondhand smoke, cigarette design, cigarette additive, cigarette ventilation hole, tobacco processing, tobacco industry scientist, laboratory research, tobacco industry lawyer , legal activity , industry sponsored research, cigarette brands, filter, tar, low yield cigarette,  smoker behavior"
tobacco_xno71d00,VTS_01_1_512kb.mp4,130656862,1805.56,https://archive.org/download/tobacco_xno71d00/VTS_01_1_512kb.mp4,"industry-archives,newsandpublicaffairs,medicalheritagelibrary",movies,Janet C. Mangini v. R. J. Reynolds Tobacco Company Et Al.; J. Douglas Weber Deposition; Tape 3 of 5 [Parts 1-5],,"Deposition of John Douglas Weber, Director of Marketing Research, in the case of Mangini v. R.J. Reynolds Company.  Testimony covers R.J. Reynolds' marketing research methods and the collection of data about youth smokers.

<a href=""http://www.archive.org/details/tobacco_xno71d00a"" rel=""nofollow"">Click Here to View Part 1</a>

<a href=""http://www.archive.org/details/tobacco_xno71d00b"" rel=""nofollow"">Click Here to View Part 2</a>

<a href=""http://www.archive.org/details/tobacco_xno71d00c"" rel=""nofollow"">Click Here to View Part 3</a>

<a href=""http://www.archive.org/details/tobacco_xno71d00d"" rel=""nofollow"">Click Here to View Part 4</a>

<a href=""http://www.archive.org/details/tobacco_xno71d00e"" rel=""nofollow"">Click Here to View Part 5</a>","tobacco , cigarette , lawsuit , marketing research , demographics , business activity , advertising , tobacco industry , marketing , sales , youth , adults , young adult smoker"
